amount,transaction_type,location,time,device_id,label
2061.37,Cheque,Atlanta,23,1070,0
1743.24,ATM,Los Angeles,3,1073,0
4500.17,BillPay,Boston,23,1068,1
118.9,Online,San Francisco,15,1046,0
3322.31,Cheque,Miami,22,1075,0
4817.34,POS,Los Angeles,10,1095,0
2805.24,Cheque,Seattle,6,1041,0
4684.74,ATM,Los Angeles,16,1030,0
270.77,BillPay,Miami,21,1021,0
2099.78,Cheque,Los Angeles,12,1016,0
1308.19,ATM,Atlanta,3,1083,0
3656.8,Transfer,Los Angeles,13,1019,1
4906.67,BillPay,Seattle,9,1007,0
1290.09,ATM,Dallas,9,1097,0
3274.33,Cheque,Miami,9,1048,0
998.51,Transfer,Seattle,11,1086,0
2831.0,ATM,Houston,1,1037,0
2325.02,ATM,Los Angeles,22,1052,0
4860.31,Cheque,Chicago,8,1027,0
3046.55,BillPay,Los Angeles,4,1076,0
1754.04,Transfer,Miami,7,1028,0
579.34,POS,San Francisco,20,1071,0
764.72,Online,Seattle,13,1010,0
1134.33,BillPay,Chicago,6,1046,0
1262.32,Transfer,Houston,6,1044,0
4254.57,ATM,Boston,8,1017,0
2810.5,Transfer,Houston,2,1049,0
2621.72,Online,Seattle,13,1088,0
582.7,Cheque,San Francisco,16,1048,0
4302.1,Online,Seattle,17,1021,1
3616.84,POS,New York,11,1044,0
347.67,POS,Chicago,21,1060,0
3542.1,Online,San Francisco,13,1098,1
2722.26,BillPay,Chicago,12,1092,0
417.81,BillPay,Seattle,13,1020,0
2296.92,ATM,Dallas,8,1070,0
2428.63,POS,Chicago,18,1060,0
837.21,ATM,New York,1,1075,0
4729.03,POS,Atlanta,10,1035,0
4251.38,Online,San Francisco,16,1023,1
3348.42,BillPay,New York,1,1031,0
2316.85,BillPay,New York,18,1090,0
2064.71,Online,Boston,6,1095,0
3258.36,ATM,Dallas,17,1058,0
2731.71,ATM,Los Angeles,12,1095,0
320.74,Transfer,Dallas,4,1095,0
2567.39,POS,Miami,17,1089,0
4033.95,ATM,Boston,22,1074,0
2301.61,Online,Seattle,23,1081,1
269.26,ATM,Seattle,23,1004,0
3933.53,BillPay,Houston,15,1015,0
1014.81,POS,Los Angeles,14,1010,0
1300.52,Cheque,Miami,7,1034,0
831.88,Transfer,Chicago,14,1074,0
1657.77,POS,Dallas,0,1041,0
3786.19,BillPay,San Francisco,16,1086,0
2601.74,BillPay,New York,14,1097,0
1032.36,BillPay,Chicago,13,1080,0
4390.37,BillPay,Houston,13,1009,0
4399.11,Online,Dallas,9,1081,1
4354.19,Transfer,San Francisco,1,1007,1
1201.59,Cheque,Houston,5,1025,0
2261.68,BillPay,New York,16,1002,0
4925.1,BillPay,Boston,4,1058,0
3862.34,ATM,Los Angeles,4,1087,0
145.57,Transfer,Boston,14,1002,0
335.37,POS,San Francisco,14,1037,0
2325.02,Transfer,Boston,19,1001,0
4547.01,Transfer,San Francisco,10,1098,1
2698.12,Cheque,Miami,4,1016,0
2494.08,Transfer,Miami,0,1072,0
536.31,Cheque,Atlanta,10,1035,0
3287.33,BillPay,Atlanta,10,1085,0
4112.29,BillPay,Boston,5,1094,0
1908.3,Online,Seattle,22,1097,0
3880.3,Cheque,Boston,7,1087,0
4822.74,Cheque,Boston,1,1072,0
1026.79,POS,Seattle,14,1001,0
2621.41,ATM,Los Angeles,22,1084,0
1442.82,Transfer,Dallas,21,1033,0
3966.34,POS,Seattle,8,1026,0
2892.19,Cheque,San Francisco,14,1036,0
3176.57,POS,Dallas,7,1070,0
3991.59,Online,New York,15,1021,1
1985.89,ATM,Los Angeles,13,1067,0
4576.3,Cheque,New York,14,1013,0
2669.81,Cheque,Atlanta,19,1097,0
798.19,Transfer,Chicago,12,1022,0
3482.54,ATM,Miami,8,1043,0
3968.37,Online,New York,0,1088,1
1590.64,BillPay,Houston,5,1064,0
4287.32,POS,Boston,7,1078,0
4531.65,Transfer,San Francisco,19,1095,1
1391.75,Cheque,New York,17,1077,0
4917.77,BillPay,New York,17,1060,0
712.15,Online,Chicago,16,1084,0
1018.06,ATM,Atlanta,20,1054,0
929.28,POS,Boston,15,1070,0
4471.01,Transfer,Boston,12,1099,1
3274.92,Cheque,Chicago,21,1084,0
769.0,Cheque,Seattle,3,1049,0
2207.21,BillPay,Chicago,3,1011,0
3080.34,BillPay,Houston,20,1078,0
426.49,POS,Dallas,13,1014,0
4413.26,ATM,Houston,4,1016,0
4019.98,Online,Chicago,15,1033,1
2530.98,ATM,Miami,13,1034,0
4835.96,ATM,Seattle,13,1038,0
2094.63,ATM,Miami,13,1077,0
4920.71,POS,Houston,23,1054,1
3342.92,POS,Boston,13,1058,0
3177.01,Online,Houston,18,1004,1
838.11,ATM,Los Angeles,2,1029,0
4410.82,POS,Atlanta,16,1003,0
2143.17,Online,San Francisco,13,1014,0
819.54,Cheque,Los Angeles,9,1034,0
72.91,Online,Chicago,12,1073,0
2803.18,ATM,New York,21,1054,0
2641.72,Transfer,Miami,3,1065,0
3599.57,ATM,Dallas,10,1059,0
4452.39,Transfer,Los Angeles,14,1023,1
406.24,Online,Seattle,14,1091,0
3660.17,Cheque,Miami,23,1021,1
945.19,Cheque,Los Angeles,1,1043,0
4292.3,POS,Boston,10,1031,0
4097.13,Cheque,San Francisco,1,1094,0
2708.56,BillPay,Houston,22,1082,0
3554.11,Online,Houston,4,1050,1
1578.61,POS,Los Angeles,12,1084,0
2361.13,Cheque,Chicago,0,1002,0
4109.97,Online,Seattle,6,1069,1
2301.73,ATM,Chicago,6,1031,0
1795.41,Cheque,Miami,9,1001,0
2476.12,Transfer,Atlanta,5,1087,0
4142.96,Online,San Francisco,19,1058,1
1682.69,POS,San Francisco,11,1090,0
877.07,ATM,Houston,12,1072,0
3562.95,BillPay,San Francisco,23,1076,1
4131.63,ATM,Chicago,10,1013,0
512.18,Cheque,Seattle,17,1050,0
1206.97,Transfer,Seattle,1,1010,0
718.44,ATM,Houston,15,1077,0
1746.23,BillPay,Los Angeles,1,1079,0
2257.25,POS,Seattle,18,1009,0
3746.64,Online,Chicago,5,1083,1
3259.23,Transfer,New York,0,1079,1
3108.43,BillPay,Los Angeles,10,1057,0
1768.35,Cheque,Atlanta,17,1033,0
4208.82,Cheque,Dallas,9,1079,0
2361.72,Cheque,Boston,17,1077,0
4895.73,Transfer,San Francisco,0,1052,1
3174.37,ATM,San Francisco,18,1027,0
640.06,Transfer,New York,15,1017,0
3384.13,Cheque,Los Angeles,6,1025,0
1632.27,BillPay,Houston,14,1006,0
3434.77,Online,Chicago,0,1044,1
357.51,Online,New York,22,1097,0
882.66,Transfer,Boston,20,1044,0
4280.13,Cheque,Seattle,8,1070,0
1143.63,POS,Houston,1,1096,0
4186.84,Transfer,Dallas,16,1034,1
1403.59,Cheque,Houston,23,1051,0
3217.98,ATM,New York,9,1020,0
3473.81,Online,Atlanta,5,1027,1
2568.15,Online,New York,4,1095,0
1533.5,Online,New York,7,1043,0
1071.1,POS,New York,7,1079,0
175.61,Cheque,Houston,4,1055,0
1526.69,Cheque,New York,11,1009,0
3269.28,Cheque,Los Angeles,6,1022,0
4692.14,Cheque,Houston,12,1047,0
4357.31,POS,Seattle,12,1051,0
3832.66,BillPay,Los Angeles,16,1014,0
3944.35,Transfer,Boston,3,1054,1
3328.27,Transfer,Seattle,17,1042,1
1308.83,Cheque,Dallas,9,1049,0
4536.9,ATM,San Francisco,2,1005,0
3356.95,Online,Houston,11,1032,1
2806.6,POS,San Francisco,0,1061,0
563.84,ATM,Houston,10,1054,0
2240.81,ATM,Seattle,17,1038,0
2307.19,Cheque,Dallas,12,1011,0
4324.17,POS,Chicago,16,1099,0
2737.77,Transfer,Chicago,7,1030,0
1908.2,Online,Los Angeles,19,1073,0
4884.23,Transfer,New York,18,1052,1
562.5,ATM,New York,16,1033,0
2118.52,Online,Chicago,1,1040,0
219.7,BillPay,Seattle,2,1009,0
3702.12,ATM,Dallas,2,1051,0
4591.2,Transfer,Los Angeles,5,1074,1
1407.39,Transfer,Seattle,9,1056,0
4293.12,Cheque,New York,23,1077,1
1468.17,Transfer,Los Angeles,21,1002,0
4554.74,POS,San Francisco,17,1056,0
3772.27,ATM,Miami,17,1032,0
4026.48,Online,Boston,13,1006,1
99.85,Transfer,Los Angeles,15,1003,0
4814.42,Cheque,New York,6,1038,0
3636.09,Cheque,Seattle,0,1047,0
1530.71,Transfer,San Francisco,16,1073,0
4148.68,POS,Boston,22,1078,0
1414.79,Cheque,Boston,4,1015,0
4365.04,Online,Los Angeles,0,1037,1
571.78,ATM,Boston,20,1003,0
3521.39,BillPay,San Francisco,16,1003,0
2708.09,POS,Dallas,9,1099,0
491.71,Cheque,Seattle,11,1026,0
1217.05,ATM,Los Angeles,19,1085,0
71.9,BillPay,Boston,1,1085,0
2349.15,Transfer,Dallas,22,1016,0
1513.31,Transfer,Seattle,15,1097,0
2995.8,Online,Houston,14,1095,0
1493.22,BillPay,Dallas,12,1069,0
1506.6,Transfer,Houston,17,1053,0
3718.53,Transfer,Houston,19,1096,1
250.23,Cheque,Dallas,21,1007,0
4515.45,Online,Boston,13,1052,1
4262.8,ATM,Houston,17,1099,0
3342.35,Transfer,Boston,1,1004,1
2970.18,POS,Boston,1,1068,0
4462.59,POS,Seattle,2,1046,0
934.8,ATM,Atlanta,4,1073,0
404.06,BillPay,San Francisco,15,1039,0
1205.16,Online,Boston,21,1006,0
3974.95,Cheque,Seattle,14,1011,0
183.0,POS,Miami,11,1093,0
2918.21,POS,Houston,8,1024,0
4977.23,ATM,Los Angeles,13,1027,0
4279.92,BillPay,Boston,20,1042,0
2612.01,BillPay,Dallas,15,1076,0
327.57,ATM,Houston,10,1046,0
4158.55,POS,Houston,5,1048,0
2998.9,Online,Miami,9,1085,0
583.52,POS,Los Angeles,7,1053,0
478.35,BillPay,Seattle,15,1017,0
4549.04,Cheque,Miami,2,1026,0
3349.31,POS,San Francisco,1,1071,0
4148.14,Online,Houston,15,1005,1
4396.1,Transfer,Boston,18,1074,1
2863.14,POS,Boston,8,1092,0
2592.06,ATM,Miami,15,1068,0
2157.83,Transfer,San Francisco,21,1070,0
1591.56,ATM,Chicago,3,1021,0
2178.63,ATM,New York,9,1058,0
3871.66,ATM,Dallas,18,1046,0
3013.6,POS,Dallas,12,1067,0
4463.69,BillPay,Chicago,17,1031,0
2222.47,Transfer,Houston,14,1082,0
3039.38,Online,Seattle,3,1096,1
3160.22,BillPay,Los Angeles,8,1000,0
2962.57,POS,Chicago,3,1053,0
3516.14,ATM,San Francisco,15,1045,0
1194.79,Online,Boston,20,1040,0
2566.7,Transfer,New York,14,1040,0
530.08,BillPay,Houston,23,1007,0
1928.71,Cheque,New York,1,1031,0
2443.46,BillPay,Los Angeles,13,1029,0
3264.6,Online,Boston,2,1045,1
4753.15,POS,San Francisco,21,1091,0
3007.25,Transfer,Dallas,22,1051,1
3720.53,Online,Los Angeles,3,1095,1
2536.27,ATM,Chicago,0,1088,0
3174.18,Transfer,Dallas,22,1097,1
363.95,BillPay,Dallas,8,1060,0
1279.41,Online,San Francisco,16,1096,0
1815.65,BillPay,Chicago,13,1012,0
2367.74,BillPay,Miami,16,1088,0
237.79,BillPay,Los Angeles,0,1039,0
708.72,POS,Seattle,9,1060,0
1391.3,BillPay,Atlanta,22,1043,0
4857.95,ATM,Boston,15,1061,0
1663.42,ATM,San Francisco,18,1043,0
2415.38,Transfer,Boston,23,1047,1
988.53,Cheque,Los Angeles,2,1073,0
3057.79,BillPay,Chicago,11,1058,0
1410.61,BillPay,Seattle,2,1056,0
1042.89,Online,Atlanta,14,1094,0
2587.7,POS,New York,16,1010,0
37.47,Cheque,Seattle,17,1024,0
48.24,Transfer,San Francisco,6,1060,0
1103.15,Cheque,Boston,18,1045,0
193.24,BillPay,Seattle,6,1053,0
549.05,Online,Houston,4,1033,0
1700.91,POS,Chicago,7,1083,0
4014.9,Transfer,Chicago,20,1006,1
2864.52,Cheque,Houston,15,1096,0
2568.21,Transfer,Dallas,15,1061,0
1474.51,BillPay,Dallas,18,1056,0
4659.45,Transfer,Los Angeles,14,1098,1
1991.11,Online,Miami,6,1092,0
444.59,Transfer,New York,4,1075,0
3089.16,ATM,Houston,22,1004,0
578.05,Online,Los Angeles,10,1075,0
1732.66,Cheque,Boston,9,1092,0
2541.99,POS,Houston,20,1034,0
4372.37,POS,Miami,22,1083,0
2472.8,BillPay,Houston,8,1036,0
3514.27,BillPay,Miami,0,1059,0
4964.16,ATM,Miami,19,1064,0
666.13,Cheque,Miami,0,1015,0
1380.91,POS,Chicago,7,1029,0
1978.93,POS,Seattle,2,1072,0
2114.92,POS,Chicago,1,1041,0
2061.0,POS,Los Angeles,3,1060,0
4538.98,Transfer,Chicago,18,1073,1
3573.02,Cheque,Chicago,10,1076,0
3043.45,Online,Boston,4,1047,1
1553.77,Online,Houston,23,1061,1
4120.71,ATM,Chicago,9,1083,0
4775.75,Transfer,Atlanta,23,1092,1
4107.78,POS,Miami,22,1063,0
17.81,POS,Houston,7,1056,0
3185.64,BillPay,Dallas,12,1067,0
265.17,BillPay,Boston,4,1045,0
1295.46,ATM,Seattle,11,1027,0
307.03,POS,Boston,12,1076,0
3022.94,ATM,Miami,21,1002,0
3436.08,Transfer,Houston,7,1036,1
581.29,Online,Seattle,14,1047,0
1925.36,POS,New York,12,1018,0
2286.62,Cheque,San Francisco,0,1091,0
1851.57,Transfer,Boston,21,1082,0
613.91,POS,Seattle,5,1016,0
2100.55,Cheque,Los Angeles,10,1081,0
3758.38,BillPay,Seattle,12,1081,0
364.33,ATM,San Francisco,20,1086,0
410.1,BillPay,Miami,19,1039,0
1780.31,Online,Houston,0,1049,0
4709.21,BillPay,New York,10,1072,0
3346.18,POS,Los Angeles,10,1028,0
3396.56,Cheque,Seattle,7,1050,0
1815.98,BillPay,Atlanta,21,1041,0
2972.37,POS,Chicago,2,1028,0
60.55,Online,Miami,18,1065,0
3184.12,Cheque,Boston,11,1016,0
4567.3,BillPay,Boston,5,1030,0
3066.74,ATM,San Francisco,22,1091,0
4369.76,ATM,Miami,7,1051,0
3622.63,Cheque,Los Angeles,4,1038,0
611.59,ATM,Dallas,9,1059,0
4513.24,BillPay,New York,21,1093,0
341.55,BillPay,Los Angeles,15,1098,0
2674.5,Cheque,New York,11,1050,0
719.26,BillPay,Houston,16,1083,0
68.42,POS,Houston,5,1015,0
2115.95,Online,Miami,8,1097,0
1482.25,ATM,Miami,9,1013,0
2435.14,POS,Boston,19,1089,0
2890.23,Cheque,Chicago,13,1083,0
228.26,ATM,San Francisco,13,1041,0
623.79,POS,Chicago,16,1050,0
2797.63,BillPay,Los Angeles,15,1023,0
1722.41,Cheque,Boston,3,1081,0
3648.58,Cheque,New York,1,1042,0
3264.94,ATM,Dallas,15,1072,0
4229.57,BillPay,Seattle,0,1018,0
3465.54,ATM,Atlanta,2,1083,0
2155.36,Transfer,Houston,22,1060,0
3368.1,POS,Chicago,10,1093,0
1384.15,Transfer,San Francisco,15,1062,0
1538.5,POS,Dallas,17,1025,0
3947.04,Online,Dallas,14,1094,1
2237.63,Cheque,Houston,8,1034,0
3993.92,ATM,Atlanta,11,1066,0
4113.89,Online,Miami,17,1055,1
4289.24,Online,Dallas,4,1039,1
4584.01,Cheque,Los Angeles,23,1028,1
2160.62,Cheque,Los Angeles,7,1005,0
1601.15,POS,Miami,2,1051,0
2915.17,Transfer,New York,1,1000,0
1862.15,BillPay,Boston,18,1051,0
3009.36,POS,Miami,7,1023,0
3530.87,BillPay,Atlanta,1,1033,0
3445.14,Online,Los Angeles,18,1006,1
1879.02,BillPay,Dallas,0,1074,0
842.63,Transfer,Los Angeles,21,1010,0
2158.34,POS,Seattle,12,1035,0
721.54,Cheque,Boston,22,1019,0
4451.58,Transfer,San Francisco,19,1062,1
1735.93,Transfer,Seattle,16,1079,0
780.75,POS,New York,2,1062,0
136.98,Cheque,Houston,8,1068,0
3232.65,Transfer,Seattle,4,1087,1
3188.14,Cheque,New York,5,1029,0
1709.61,ATM,New York,3,1029,0
367.84,ATM,San Francisco,16,1096,0
2054.05,ATM,Houston,20,1083,0
1562.98,BillPay,Chicago,20,1021,0
3388.83,Transfer,Miami,20,1060,1
3032.84,POS,Dallas,15,1020,0
1829.32,POS,Atlanta,15,1036,0
1097.28,BillPay,Atlanta,21,1026,0
4940.3,POS,Atlanta,10,1034,0
2275.47,ATM,Chicago,1,1037,0
3444.49,Transfer,Miami,16,1059,1
711.36,POS,Atlanta,14,1069,0
2433.09,POS,Miami,17,1031,0
147.41,Online,Dallas,9,1079,0
2532.22,Online,Atlanta,5,1091,0
4820.45,Online,Houston,20,1079,1
1927.19,Transfer,New York,15,1026,0
204.59,ATM,Atlanta,4,1002,0
164.47,Cheque,Miami,11,1048,0
1946.05,ATM,New York,5,1084,0
808.52,ATM,San Francisco,13,1029,0
126.53,Transfer,Atlanta,22,1021,0
3783.51,Transfer,Atlanta,15,1018,1
2298.03,Online,Seattle,6,1030,0
1453.33,POS,New York,1,1019,0
4501.42,BillPay,Atlanta,5,1018,0
589.53,BillPay,Houston,8,1001,0
4780.03,Cheque,Dallas,6,1039,0
1576.69,POS,New York,1,1038,0
4443.13,Cheque,Dallas,18,1090,0
3018.68,Online,Boston,7,1071,1
4135.27,Cheque,Miami,10,1053,0
4920.23,POS,San Francisco,3,1026,0
1449.14,POS,Seattle,15,1078,0
4806.07,BillPay,Houston,17,1011,0
1953.51,Online,San Francisco,12,1077,0
1933.7,Transfer,Seattle,4,1070,0
1708.53,Cheque,San Francisco,1,1016,0
2711.62,BillPay,San Francisco,10,1089,0
779.18,Cheque,Los Angeles,0,1083,0
2773.02,Cheque,Miami,12,1009,0
2713.11,Transfer,Chicago,4,1018,0
3811.89,Online,Seattle,17,1081,1
4169.91,POS,Houston,13,1029,0
2207.8,ATM,New York,12,1029,0
1518.64,Cheque,San Francisco,6,1024,0
1304.08,ATM,San Francisco,7,1087,0
981.17,Online,Seattle,17,1073,0
297.66,ATM,Boston,6,1065,0
1718.82,Cheque,Chicago,19,1095,0
1358.54,Transfer,San Francisco,16,1034,0
4832.42,ATM,Atlanta,15,1050,0
2792.97,Online,Los Angeles,10,1070,0
1742.91,Online,Dallas,18,1070,0
2906.53,Transfer,Los Angeles,0,1026,0
704.59,ATM,Chicago,20,1009,0
2225.78,ATM,Atlanta,7,1096,0
3134.91,POS,Los Angeles,0,1042,0
2449.6,BillPay,Dallas,8,1054,0
2014.88,Online,New York,18,1070,0
4969.3,POS,Miami,20,1005,0
4402.77,Online,New York,8,1005,1
3120.8,POS,Miami,20,1076,0
2851.19,BillPay,Boston,9,1047,0
3107.1,POS,Boston,23,1076,1
1014.55,Online,Boston,22,1001,0
1981.74,ATM,Los Angeles,10,1082,0
206.9,Online,Boston,0,1050,0
2382.97,Cheque,Miami,19,1060,0
2719.69,Transfer,New York,7,1018,0
1146.47,Transfer,Seattle,19,1001,0
4820.5,Cheque,San Francisco,11,1050,0
4548.18,Transfer,Miami,0,1025,1
3613.49,Transfer,New York,9,1069,1
2671.6,BillPay,New York,3,1019,0
4351.15,ATM,San Francisco,14,1022,0
661.96,ATM,Atlanta,18,1053,0
3954.64,Online,Seattle,5,1014,1
632.86,Cheque,Atlanta,4,1005,0
3973.11,POS,Atlanta,4,1091,0
1386.08,Online,New York,17,1034,0
4386.68,Online,Dallas,2,1074,1
4720.77,Online,Houston,21,1007,1
752.49,Online,Miami,1,1056,0
2318.75,ATM,Los Angeles,3,1049,0
4905.13,POS,Atlanta,17,1048,0
2422.2,Online,Boston,8,1087,0
4319.1,ATM,Los Angeles,18,1020,0
2947.77,Online,Chicago,9,1035,0
1882.9,Transfer,Dallas,21,1070,0
1436.06,Online,Los Angeles,14,1068,0
1024.08,Cheque,San Francisco,0,1057,0
3811.37,Cheque,Houston,10,1062,0
1938.84,Online,Seattle,13,1092,0
2561.26,BillPay,San Francisco,9,1015,0
2466.7,Transfer,Atlanta,18,1005,0
2890.62,POS,Dallas,23,1077,0
4329.23,Online,Dallas,20,1051,1
4903.89,POS,Atlanta,15,1001,0
2043.85,Transfer,Houston,7,1088,0
4139.32,Online,New York,1,1094,1
3824.99,BillPay,Los Angeles,22,1076,0
2871.91,ATM,Boston,6,1017,0
4780.68,BillPay,Atlanta,18,1080,0
1010.37,BillPay,Boston,6,1091,0
555.23,ATM,Los Angeles,14,1075,0
4271.27,ATM,Houston,7,1034,0
2201.36,Cheque,New York,13,1085,0
4236.37,ATM,Seattle,0,1038,0
4466.52,Online,Houston,12,1000,1
321.66,POS,Boston,2,1036,0
4418.49,Cheque,Dallas,20,1020,0
2247.11,Cheque,Dallas,5,1000,0
2557.06,POS,Chicago,18,1003,0
3136.7,Cheque,Miami,14,1095,0
4632.65,ATM,San Francisco,3,1057,0
105.39,BillPay,San Francisco,20,1000,0
2389.45,Transfer,Atlanta,2,1012,0
3441.73,ATM,Boston,3,1045,0
3616.31,BillPay,San Francisco,4,1046,0
3465.74,BillPay,San Francisco,17,1080,0
680.83,Cheque,Houston,9,1075,0
1503.98,Online,Seattle,7,1006,0
1799.99,Online,Boston,11,1050,0
4024.14,Cheque,Chicago,21,1002,0
1401.01,Cheque,Seattle,2,1049,0
1061.42,POS,Chicago,17,1025,0
4787.67,POS,Boston,22,1030,0
54.23,Transfer,New York,7,1099,0
4989.13,Transfer,New York,0,1061,1
3387.34,Transfer,San Francisco,13,1025,1
4144.06,Transfer,Atlanta,21,1066,1
1480.15,BillPay,Dallas,22,1054,0
81.43,BillPay,Houston,12,1027,0
3691.97,POS,San Francisco,11,1043,0
4172.38,Online,Miami,2,1080,1
3704.98,Cheque,New York,17,1037,0
722.82,Online,San Francisco,20,1029,0
3769.61,ATM,Dallas,12,1065,0
3846.92,BillPay,Chicago,14,1007,0
3296.12,Transfer,Chicago,9,1013,1
3832.92,Transfer,Los Angeles,0,1098,1
4231.15,ATM,Houston,5,1061,0
3071.88,Online,Atlanta,8,1074,1
452.14,Transfer,Chicago,9,1062,0
2443.26,Online,Los Angeles,14,1078,0
397.47,Cheque,New York,8,1065,0
2043.64,ATM,Chicago,22,1095,0
2041.46,Online,Atlanta,13,1039,0
339.39,Cheque,San Francisco,10,1012,0
1750.61,Online,Dallas,6,1016,0
563.88,Online,Miami,23,1014,1
4043.09,Transfer,Chicago,1,1032,1
4738.96,POS,Miami,13,1015,0
370.86,BillPay,Miami,5,1012,0
4776.02,Online,Miami,4,1085,1
2617.66,Online,Seattle,4,1022,0
1504.83,Online,Miami,18,1035,0
393.54,POS,Seattle,18,1042,0
2508.12,Cheque,Dallas,5,1049,0
3974.63,ATM,Miami,9,1073,0
3538.36,Transfer,Los Angeles,22,1080,1
260.63,POS,Miami,13,1093,0
373.78,Cheque,Boston,16,1012,0
2020.34,Online,Houston,2,1029,0
1483.5,Cheque,Los Angeles,0,1056,0
1169.6,POS,Atlanta,9,1029,0
1412.21,POS,Chicago,2,1070,0
4019.38,POS,Dallas,4,1009,0
4646.85,ATM,Dallas,18,1098,0
2031.46,BillPay,Boston,9,1065,0
4531.49,Transfer,Boston,15,1093,1
1614.26,ATM,Boston,0,1082,0
2387.42,ATM,Boston,5,1038,0
1137.88,BillPay,Boston,8,1036,0
3205.98,ATM,New York,4,1002,0
4895.12,POS,San Francisco,13,1088,0
3021.43,POS,Dallas,9,1033,0
1795.49,Cheque,Boston,1,1085,0
3242.61,Online,Chicago,4,1037,1
623.37,ATM,New York,0,1013,0
4444.41,Online,Los Angeles,9,1063,1
2520.39,Transfer,Los Angeles,21,1038,0
2252.26,POS,Seattle,8,1053,0
2933.47,Cheque,San Francisco,2,1001,0
3127.67,Transfer,Los Angeles,14,1095,1
368.16,Cheque,Boston,3,1042,0
3416.26,BillPay,Dallas,12,1052,0
1217.24,POS,Seattle,5,1002,0
3572.62,Transfer,Houston,19,1040,1
4114.45,BillPay,New York,16,1007,0
4021.75,Transfer,Houston,22,1089,1
2766.98,Cheque,Houston,4,1095,0
2605.65,BillPay,Boston,14,1074,0
722.95,BillPay,Houston,7,1062,0
3878.98,POS,Houston,4,1064,0
1364.33,Online,Los Angeles,23,1078,1
2488.51,Cheque,Atlanta,12,1003,0
1428.53,Cheque,Seattle,0,1067,0
677.8,BillPay,Houston,0,1091,0
3151.49,BillPay,San Francisco,6,1009,0
281.12,POS,Chicago,21,1074,0
3745.74,Online,Seattle,4,1049,1
1594.76,Cheque,San Francisco,13,1022,0
10.67,ATM,Chicago,14,1060,0
2560.53,ATM,Houston,20,1046,0
243.79,Online,Atlanta,16,1002,0
1388.09,Transfer,Miami,23,1016,1
3537.81,POS,Dallas,17,1021,0
322.82,Online,San Francisco,6,1090,0
4198.3,ATM,Houston,21,1015,0
29.06,BillPay,Seattle,17,1079,0
1241.65,ATM,Los Angeles,18,1002,0
3707.11,BillPay,Houston,19,1051,0
1588.19,POS,Miami,6,1032,0
518.44,BillPay,Houston,7,1041,0
1807.57,Online,Houston,12,1001,0
1359.26,BillPay,Dallas,17,1038,0
4215.13,Transfer,Los Angeles,23,1045,1
1573.61,Online,San Francisco,10,1047,0
3946.77,POS,Boston,8,1026,0
4460.44,Online,Boston,22,1014,1
2174.75,Transfer,Seattle,0,1006,0
4550.62,POS,Atlanta,21,1056,0
1892.82,ATM,Houston,7,1041,0
4820.75,Transfer,Seattle,20,1008,1
455.55,POS,Atlanta,11,1005,0
3438.23,BillPay,San Francisco,1,1056,0
2474.13,Online,San Francisco,14,1075,0
1944.37,POS,Los Angeles,20,1029,0
3167.23,Online,Boston,23,1054,1
3522.25,BillPay,Boston,17,1083,0
31.77,POS,Seattle,16,1083,0
843.1,ATM,Dallas,14,1053,0
3568.1,Transfer,Boston,19,1026,1
3335.26,POS,Dallas,19,1083,0
4830.58,BillPay,Dallas,8,1058,0
3807.58,POS,San Francisco,2,1006,0
4754.36,Online,Los Angeles,19,1039,1
3515.68,Cheque,Seattle,18,1093,0
1497.28,POS,Chicago,17,1071,0
535.77,ATM,Seattle,19,1001,0
3911.3,POS,Dallas,7,1013,0
3224.3,Transfer,Atlanta,0,1009,1
250.45,POS,Atlanta,23,1049,0
1806.65,Cheque,Los Angeles,23,1017,0
4784.43,Online,San Francisco,14,1017,1
2507.0,POS,San Francisco,18,1015,0
2169.32,ATM,Dallas,9,1051,0
2293.92,BillPay,Dallas,11,1068,0
1052.32,POS,Miami,5,1051,0
1849.85,POS,Miami,12,1030,0
1855.37,Transfer,Dallas,3,1083,0
271.25,ATM,Boston,12,1022,0
3840.16,Cheque,Seattle,16,1095,0
2088.36,BillPay,Boston,0,1041,0
4112.68,Online,San Francisco,4,1080,1
4253.24,POS,Chicago,23,1061,1
1067.85,Cheque,Seattle,16,1076,0
3290.19,BillPay,Boston,17,1049,0
2366.69,Online,Boston,6,1076,0
4401.98,Cheque,New York,15,1080,0
1086.55,ATM,Seattle,7,1014,0
3392.29,ATM,Chicago,11,1089,0
3042.68,BillPay,Los Angeles,13,1043,0
1483.55,Online,Los Angeles,18,1091,0
691.64,ATM,Boston,10,1041,0
3261.68,BillPay,Dallas,11,1044,0
3695.6,ATM,Chicago,12,1093,0
1584.98,ATM,Chicago,7,1034,0
3227.71,Cheque,San Francisco,0,1021,0
1981.7,Cheque,Atlanta,8,1073,0
3568.9,ATM,New York,1,1074,0
1004.08,Transfer,San Francisco,13,1037,0
4452.17,Cheque,Chicago,12,1096,0
1444.17,Online,Houston,15,1069,0
1845.25,BillPay,Dallas,1,1063,0
299.88,BillPay,Chicago,3,1006,0
566.45,Online,New York,11,1043,0
2584.15,Online,Chicago,15,1075,0
1345.29,Online,Seattle,9,1006,0
4179.05,Online,Seattle,2,1065,1
83.32,POS,Miami,3,1059,0
1901.68,BillPay,New York,5,1000,0
1693.35,POS,Boston,22,1061,0
106.44,ATM,Atlanta,4,1086,0
